ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
1314,Pittsburg St.,6521,Avery DeLong,Freshman,"Overland Park, Kan.",,Blue Valley High School,"5'11""",Outside,23,https://www.pittstategorillas.com/sports/womens-volleyball/roster/avery-delong/6521,202320
1314,Pittsburg St.,6518,Janae Thurston,Senior,"Peculiar, Mo.",,University of Arkansas - Little Rock,"5'10""",Outside,24,https://www.pittstategorillas.com/sports/womens-volleyball/roster/janae-thurston/6518,202320
1314,Pittsburg St.,6517,Jayden Sanford,Redshirt Junior,"Springfield, Mo.",,Glendale High School,"5'10""",Outside,25,https://www.pittstategorillas.com/sports/womens-volleyball/roster/jayden-sanford/6517,202320
296,Benedictine (IL),13031,Sam Zurawski,Senior,"Channahon, IL",Minooka,,"5'4""",Outside,1,https://www.benueagles.com/sports/womens-volleyball/roster/sam-zurawski/13031,202320
296,Benedictine (IL),13020,Grace Knutsen,Senior,"Plainfield, IL",Plainfield East,,"5'10""",Right,2,https://www.benueagles.com/sports/womens-volleyball/roster/grace-knutsen/13020,202320
296,Benedictine (IL),13021,Courtney Levy,Junior,"Round Lake, IL",Grant,,"5'2""",Defensive,3,https://www.benueagles.com/sports/womens-volleyball/roster/courtney-levy/13021,202320
296,Benedictine (IL),13019,Rachel Chalkey,Sophomore,"Naperville, IL",Naperville Central,,"5'9""",Right,4,https://www.benueagles.com/sports/womens-volleyball/roster/rachel-chalkey/13019,202320
296,Benedictine (IL),13024,Olivia McPherson,Senior,"North Aurora, IL",West Aurora,,"5'5""",Outside,5,https://www.benueagles.com/sports/womens-volleyball/roster/olivia-mcpherson/13024,202320
296,Benedictine (IL),13106,Faith Dudley Levato,Freshman,"Glendale Heights, IL",Glenbard North,,"5'1""",DS,6,https://www.benueagles.com/sports/womens-volleyball/roster/faith-dudley-levato/13106,202320
296,Benedictine (IL),13029,Jordan Vanarsdale,Sophomore,"Park Forest, IL",Rich South,,"5'8""",Middle,7,https://www.benueagles.com/sports/womens-volleyball/roster/jordan-vanarsdale/13029,202320
296,Benedictine (IL),13030,Gabbi Walsh,Sophomore,"Tinley Park, IL",Victor J Andrew,,"5'11""",Outside,8,https://www.benueagles.com/sports/womens-volleyball/roster/gabbi-walsh/13030,202320
296,Benedictine (IL),13105,Katie Dittmar,Freshman,"Sterling, IL",Sterling,,"5'7""",OH,9,https://www.benueagles.com/sports/womens-volleyball/roster/katie-dittmar/13105,202320
296,Benedictine (IL),13028,Maggie Pihera,Junior,"Batavia, IL",Batavia,,"5'8""",Defensive,10,https://www.benueagles.com/sports/womens-volleyball/roster/maggie-pihera/13028,202320
296,Benedictine (IL),13018,Shay Baker-Watson,Junior,"Greencastle, IN",Greencastle,,"5'6""",Defensive,11,https://www.benueagles.com/sports/womens-volleyball/roster/shay-baker-watson/13018,202320
296,Benedictine (IL),13023,Kiara McPherson,Senior,"North Aurora, IL",West Aurora,,"5'5""",Setter,12,https://www.benueagles.com/sports/womens-volleyball/roster/kiara-mcpherson/13023,202320
296,Benedictine (IL),13027,Danielle Panzeca,Junior,"Elgin, IL",St. Viator,,"5'1""",Defensive,13,https://www.benueagles.com/sports/womens-volleyball/roster/danielle-panzeca/13027,202320
296,Benedictine (IL),13022,Addie McConnaughhay,Junior,"Ottawa, IL",Marquette Academy,,"5'4""",Defensive,14,https://www.benueagles.com/sports/womens-volleyball/roster/addie-mcconnaughhay/13022,202320
296,Benedictine (IL),13107,Gianna Krygier,Freshman,"Wood Dale, IL",Fenton,,"5'6""",S,15,https://www.benueagles.com/sports/womens-volleyball/roster/gianna-krygier/13107,202320
296,Benedictine (IL),13110,Hannah Wollschlager,Freshman,"Tinley Park, IL",Tinley Park,,"5'11""",MB,16,https://www.benueagles.com/sports/womens-volleyball/roster/hannah-wollschlager/13110,202320
296,Benedictine (IL),13026,Gwen Palmer,Junior,"Chillicothe, IL",Illinois Valley Central,,"5'8""",Outside,17,https://www.benueagles.com/sports/womens-volleyball/roster/gwen-palmer/13026,202320
296,Benedictine (IL),13108,Lizzie Hedderman,Freshman,"Oak Lawn, IL",Richards,,"5'8""",OH,18,https://www.benueagles.com/sports/womens-volleyball/roster/lizzie-hedderman/13108,202320
296,Benedictine (IL),13025,Amelia Owolabi,Sophomore,"Country Club Hills, IL",Mother McAuley,,"5'9""",Middle,19,https://www.benueagles.com/sports/womens-volleyball/roster/amelia-owolabi/13025,202320
296,Benedictine (IL),13109,Emma Razo,Freshman,"New Lenox, IL",Mother McAuley,,,RS,21,https://www.benueagles.com/sports/womens-volleyball/roster/emma-razo/13109,202320
1318,Post,11875,Lynnise Castillo,Sophomore,"Albuquerque, N.M",West Mesa,,"5'2""",Libero,0,https://www.posteagles.com/sports/womens-volleyball/roster/lynnise-castillo/11875,202320
1318,Post,11874,Maria Fernanda Branco,Junior,"Curitiba, Brazil",,Hofstra,"5'4""",Setter,1,https://www.posteagles.com/sports/womens-volleyball/roster/maria-fernanda-branco/11874,202320
1318,Post,11876,Alyssa Groves,Sophomore,"Phoenix, Ariz.",Mountain Point,,"5'6""",Libero,3,https://www.posteagles.com/sports/womens-volleyball/roster/alyssa-groves/11876,202320
1318,Post,11879,Izabella Rae,Senior,"Sarasota, Fla.",,Indian River State College,"5'5""",Setter,5,https://www.posteagles.com/sports/womens-volleyball/roster/izabella-rae/11879,202320
1318,Post,11877,Kaitlyn Lemmon,Senior,"Sparks, Nev.",Spanish Springs,,"5'10""",Middle,6,https://www.posteagles.com/sports/womens-volleyball/roster/kaitlyn-lemmon/11877,202320
1318,Post,12004,Kaila Sandy,Junior,"Palm Desert, Calif.",,College of the Desert,"5'8""",Outside,7,https://www.posteagles.com/sports/womens-volleyball/roster/kaila-sandy/12004,202320
1318,Post,12005,Caley Harper,Junior,"Castle Rock, Colo.",,Northeastern Jr. College,"5'10""",Outside,9,https://www.posteagles.com/sports/womens-volleyball/roster/caley-harper/12005,202320
1318,Post,11882,Keyah Sinclair,Senior,"Mississauga, Ontario",T.L. Kennedy Secondary,,"5'10""",Middle,10,https://www.posteagles.com/sports/womens-volleyball/roster/keyah-sinclair/11882,202320
1318,Post,11881,Kaitlyn Sharkey,Redshirt Sophomore,"Lodi, Wisc.",Lodi,,"5'11""",Outside,11,https://www.posteagles.com/sports/womens-volleyball/roster/kaitlyn-sharkey/11881,202320
1318,Post,12006,Tamara Radovanov,Junior,"Pancevo, Serbia",,Pratt CC,"6'1""",Outside,16,https://www.posteagles.com/sports/womens-volleyball/roster/tamara-radovanov/12006,202320
1318,Post,11878,Niah Mesidor,Junior,"Oxford, Conn.",,Southern Connecticut State,"5'10""",Middle,19,https://www.posteagles.com/sports/womens-volleyball/roster/niah-mesidor/11878,202320
1318,Post,11880,Colleen Romero,Junior,"Wallkill, N.Y.",Wallkill Senior,,"6'0""",Setter,21,https://www.posteagles.com/sports/womens-volleyball/roster/colleen-romero/11880,202320
1318,Post,12008,Hannah Brandt,Junior,"Oschersleban, Germany",,Garden City CC,"6'1""",Middle,24,https://www.posteagles.com/sports/womens-volleyball/roster/hannah-brandt/12008,202320
132,Centre,7377,Amery Galan,Freshman,"Foxfield, Colo.",Elevation,,"5'2""",DS,4,https://www.centrecolonels.com/sports/womens-volleyball/roster/amery-galan/7377,202320
132,Centre,7343,Ally Knueven,Sophomore,"Mt. Juliet, Tenn.",TPV,,"5'10""",OH,5,https://www.centrecolonels.com/sports/womens-volleyball/roster/ally-knueven/7343,202320
132,Centre,7341,Lily Hendricks,Senior,"Hopkinsville, Ky.",VPR,,"5'2""",DS,6,https://www.centrecolonels.com/sports/womens-volleyball/roster/lily-hendricks/7341,202320
132,Centre,7347,Emily Sullivan,Sophomore,"Highlands Ranch, Colo.",Elevation,,"5'10""",OH,7,https://www.centrecolonels.com/sports/womens-volleyball/roster/emily-sullivan/7347,202320
132,Centre,7345,June Padilla,Junior,"Murfreesboro, Tenn.",Alliance,,"5'5""",DS,8,https://www.centrecolonels.com/sports/womens-volleyball/roster/june-padilla/7345,202320
132,Centre,7342,Emma Howell,Junior,"Greensburg, Ky.",Green County HS,,"6'0""",OPP/OH,10,https://www.centrecolonels.com/sports/womens-volleyball/roster/emma-howell/7342,202320
132,Centre,7378,Olivia Chojnacki,Freshman,"The Woodlands, Texas",Woodlands Revolution,,"5'7""",S,11,https://www.centrecolonels.com/sports/womens-volleyball/roster/olivia-chojnacki/7378,202320
132,Centre,7346,Brooke Palmer,Senior,"Lexington, Ky.",LUV,,"5'8""",OH,13,https://www.centrecolonels.com/sports/womens-volleyball/roster/brooke-palmer/7346,202320
132,Centre,7340,Emily Goddin,Junior,"Prospect, Ky.",MAVA,,"5'11""",MB,16,https://www.centrecolonels.com/sports/womens-volleyball/roster/emily-goddin/7340,202320
132,Centre,7338,Madi Barron,Senior,"North Fort Myers, Fla.",Gulfside,,"5'5""",DS/OH,17,https://www.centrecolonels.com/sports/womens-volleyball/roster/madi-barron/7338,202320
132,Centre,7379,Abby Swartz,Freshman,"Franklin, Tenn.",TPV,,"5'10""",MB/OPP,18,https://www.centrecolonels.com/sports/womens-volleyball/roster/abby-swartz/7379,202320
132,Centre,7380,Syd Bietz,Freshman,"Versailles, Ky.",LUV,,"5'9""",OH/OPP,19,https://www.centrecolonels.com/sports/womens-volleyball/roster/syd-bietz/7380,202320
132,Centre,7350,Madi Winfield,Sophomore,"Louisville, Ky.",Union,,"5'8""",S,22,https://www.centrecolonels.com/sports/womens-volleyball/roster/madi-winfield/7350,202320
132,Centre,7381,Mack Turner,Freshman,"Knoxville, Tenn.",Club Unite,,"6'1""",MB/OPP,23,https://www.centrecolonels.com/sports/womens-volleyball/roster/mack-turner/7381,202320
132,Centre,7349,Isabel Thornton,Junior,"Murfreesboro, Tenn.",Alliance,,"5'11""",OPP,26,https://www.centrecolonels.com/sports/womens-volleyball/roster/isabel-thornton/7349,202320
132,Centre,7348,Hollye Tate,Sophomore,"Brentwood, Tenn.",Alliance,,"5'11""",OPP,33,https://www.centrecolonels.com/sports/womens-volleyball/roster/hollye-tate/7348,202320
132,Centre,7339,Emily Gardner,Junior,"Brentwood, Tenn.",TPV,,"5'8""",S,59,https://www.centrecolonels.com/sports/womens-volleyball/roster/emily-gardner/7339,202320
1328,Rockhurst,6780,Gracey Janes,Sophomore,"DeSoto, Kan.",DeSoto,,"5'8""",Libero/Defensive,1,https://www.rockhursthawks.com/sports/womens-volleyball/roster/gracey-janes/6780,202320
1328,Rockhurst,6777,Logan Gronewold,Senior,"Lincoln, Neb.",Lincoln Northeast,,"5'11""",Middle,2,https://www.rockhursthawks.com/sports/womens-volleyball/roster/logan-gronewold/6777,202320
1328,Rockhurst,6786,Sarah Pyle,Sophomore,"Overland Park, Kan.",St. Thomas Aquinas,,"5'9""",Outside,3,https://www.rockhursthawks.com/sports/womens-volleyball/roster/sarah-pyle/6786,202320
1328,Rockhurst,6783,Sydney McDonald,Senior,"Overland Park, Kan.",Shawnee Mission South,,"6'2""",Right,4,https://www.rockhursthawks.com/sports/womens-volleyball/roster/sydney-mcdonald/6783,202320
1328,Rockhurst,6785,Sarah Montague,Senior,"Omaha, Neb.",Marian,,"5'8""",Setter,5,https://www.rockhursthawks.com/sports/womens-volleyball/roster/sarah-montague/6785,202320
1328,Rockhurst,6787,Sydney Raszler,Sophomore,"Elkhorn, Neb.",Elkhorn,,"6'0""",Middle,6,https://www.rockhursthawks.com/sports/womens-volleyball/roster/sydney-raszler/6787,202320
1328,Rockhurst,6779,Kenzie Hines,Senior,"Nixa, Mo.",Nixa,,"5'10""",Outside,7,https://www.rockhursthawks.com/sports/womens-volleyball/roster/kenzie-hines/6779,202320
1328,Rockhurst,6788,Tera Reberry,Senior,"Pleasant Hill, Mo.",Pleasant Hill,,"6'3""",Right,8,https://www.rockhursthawks.com/sports/womens-volleyball/roster/tera-reberry/6788,202320
1328,Rockhurst,6794,Molly Trachta,Freshman,"Johnston, Iowa",Johnston,,"5'9""",Setteer,9,https://www.rockhursthawks.com/sports/womens-volleyball/roster/molly-trachta/6794,202320
1328,Rockhurst,6789,Maureen Reilly,Senior,"Overland Park, Kan.",St. James Academy,,"5'6""",Libero,10,https://www.rockhursthawks.com/sports/womens-volleyball/roster/maureen-reilly/6789,202320
1328,Rockhurst,6792,Ali Olson,Freshman,"Mission, Kan.",Bishop Miege,,"6'1""",Middle,11,https://www.rockhursthawks.com/sports/womens-volleyball/roster/ali-olson/6792,202320
1328,Rockhurst,6790,Carly Rolf,Sophomore,"Bettendorf, Iowa",Assumption,,"5'8""",Setter/Defensive,12,https://www.rockhursthawks.com/sports/womens-volleyball/roster/carly-rolf/6790,202320
1328,Rockhurst,6778,Emaree Harris,Sophomore,"Lincoln, Neb.",Raymond Central,,"6'2""",Middle,13,https://www.rockhursthawks.com/sports/womens-volleyball/roster/emaree-harris/6778,202320
1328,Rockhurst,6793,Madison McClain,Graduate Student,"Cooper, Mo.",Sacred Heart,Culver Stockton,"5'9""",Outside,14,https://www.rockhursthawks.com/sports/womens-volleyball/roster/madison-mcclain/6793,202320
1328,Rockhurst,6781,Libby Kish,Senior,"Rogersville, Mo.",Logan-Rogersville,,"5'10""",Defensive,16,https://www.rockhursthawks.com/sports/womens-volleyball/roster/libby-kish/6781,202320
1328,Rockhurst,6795,Taylor Roberts,Sophomore,"Kansas City, Kan.",Mill Valley,Prairie View A&M,"5'9""",Right,17,https://www.rockhursthawks.com/sports/womens-volleyball/roster/taylor-roberts/6795,202320
1328,Rockhurst,6782,Alyssa McDonald,Redshirt Freshman,"Overland Park, Kan.",Shawnee Mission South,,"5'11""",Right,20,https://www.rockhursthawks.com/sports/womens-volleyball/roster/alyssa-mcdonald/6782,202320
1328,Rockhurst,6784,Hannah Meyers,Redshirt Junior,"Pensacola, Fla.",Pensacola Catholic,,"5'10""",Outside,21,https://www.rockhursthawks.com/sports/womens-volleyball/roster/hannah-meyers/6784,202320
1328,Rockhurst,6791,Lexi Theis,Sophomore,"Geneva, Neb.",Fillmore Central,,"5'11""",Outside,22,https://www.rockhursthawks.com/sports/womens-volleyball/roster/lexi-theis/6791,202320
1328,Rockhurst,6776,Hannah Graves,Junior,"Kansas City, Mo.",Park Hill,,"5'10""",Right,23,https://www.rockhursthawks.com/sports/womens-volleyball/roster/hannah-graves/6776,202320
13302,Lees-McRae,4495,Ashlyn Walker,Freshman,"Willow Springs, N.C.",West Johnston,,"5'8""",Defensive,1,https://www.lmcbobcats.com/sports/womens-volleyball/roster/ashlyn-walker/4495,202320
13302,Lees-McRae,4486,Destiny Holley,Senior,"Virginia Beach, Va.",Bryant & Stratton College,,"6'0""",Middle,2,https://www.lmcbobcats.com/sports/womens-volleyball/roster/destiny-holley/4486,202320
13302,Lees-McRae,4489,Lydia Pettit,Sophomore,"West Columbia, S.C.",Brookland-Cayce,,"5'7""",Defensive,3,https://www.lmcbobcats.com/sports/womens-volleyball/roster/lydia-pettit/4489,202320
13302,Lees-McRae,4481,Bre Adamson,Senior,"Rockport, Ind.",South Spencer,,"5'6""",Defensive,4,https://www.lmcbobcats.com/sports/womens-volleyball/roster/bre-adamson/4481,202320
13302,Lees-McRae,4491,Sydney Stigler,Sophomore,"Cincinnati, Ohio",Seton,,"5'9""",Outside,5,https://www.lmcbobcats.com/sports/womens-volleyball/roster/sydney-stigler/4491,202320
13302,Lees-McRae,4490,Rebecca Ryan,Sophomore,"Matthews, N.C.",David W. Butler,,"5'10""",Middle,6,https://www.lmcbobcats.com/sports/womens-volleyball/roster/rebecca-ryan/4490,202320
13302,Lees-McRae,4598,Nina Vallesi,Junior,"Civitanova Marche, Italy",Palm Beach State,,"5'11""",Outside,7,https://www.lmcbobcats.com/sports/womens-volleyball/roster/nina-vallesi/4598,202320
13302,Lees-McRae,4599,Lauren Xayavong,Fifth Year,"Hickory, N.C.",Maiden (Tusculum),,"5'1""",Defensive,8,https://www.lmcbobcats.com/sports/womens-volleyball/roster/lauren-xayavong/4599,202320
13302,Lees-McRae,4485,Madison Goins,Senior,"Lowgap, N.C.",Surry Central,,"5'6""",Defensive,9,https://www.lmcbobcats.com/sports/womens-volleyball/roster/madison-goins/4485,202320
13302,Lees-McRae,4484,Hailey Gilreath,Junior,"Mooresville, N.C.",Lake Norman,,"5'10""",Outside,10,https://www.lmcbobcats.com/sports/womens-volleyball/roster/hailey-gilreath/4484,202320
13302,Lees-McRae,4487,Addyson Morgan,Sophomore,"Clermont, Fla.",Bishop Moore Catholic,,"6'1""",Setter/Opposite,11,https://www.lmcbobcats.com/sports/womens-volleyball/roster/addyson-morgan/4487,202320
13302,Lees-McRae,4488,Carmen Osinga,Senior,"Yorba Linda, Calif.",El Dorado,,"5'6""",Defensive,12,https://www.lmcbobcats.com/sports/womens-volleyball/roster/carmen-osinga/4488,202320
13302,Lees-McRae,4600,Cami Chesler,Junior,"Bandera, Texas",Dallas College - Mountain View,,"5'10""",Outside,14,https://www.lmcbobcats.com/sports/womens-volleyball/roster/cami-chesler/4600,202320
13302,Lees-McRae,4493,Nicole Osborne,Freshman,"Statesville, N.C.",South Iredell,,"6'0""",Outside,16,https://www.lmcbobcats.com/sports/womens-volleyball/roster/nicole-osborne/4493,202320
13302,Lees-McRae,4601,Patrycja Rykala,Junior,"Blachownia, Slask, Poland",Arizona Western,,"5'11""",Opposite,18,https://www.lmcbobcats.com/sports/womens-volleyball/roster/patrycja-rykala/4601,202320
13302,Lees-McRae,4492,Karlee Mainor,Freshman,"Deatsville, Ala.",Edgewood Academy,,"5'11""",Opposite,22,https://www.lmcbobcats.com/sports/womens-volleyball/roster/karlee-mainor/4492,202320
1334,St. Edward's,3478,Natalia Walls,Senior,"Dallas, Texas",Ursuline Academy,,"5'10""",S,1,https://www.gohilltoppers.com/sports/womens-volleyball/roster/natalia-walls/3478,202320
1334,St. Edward's,3479,Sarah Konovodoff,Senior,"Clermont, Fla.",Rosary HS,,"5'7""",L/DS,2,https://www.gohilltoppers.com/sports/womens-volleyball/roster/sarah-konovodoff/3479,202320
1334,St. Edward's,3477,Jordan Chapman,Sophomore,"Frisco, TX",Reedy HS,,"5'8""",S,3,https://www.gohilltoppers.com/sports/womens-volleyball/roster/jordan-chapman/3477,202320
1334,St. Edward's,3480,Audrey Quesnel,Senior,"Austin, Texas",Westwood HS,,"6'0""",MB,5,https://www.gohilltoppers.com/sports/womens-volleyball/roster/audrey-quesnel/3480,202320
1334,St. Edward's,3616,Cora Young,Freshman,"Nampa, Idaho",Columbia High School,,"6'1""",MB,6,https://www.gohilltoppers.com/sports/womens-volleyball/roster/cora-young/3616,202320
1334,St. Edward's,3610,Brenna Heffron,Freshman,"San Antonio, Texas",Ronald Reagan High School,,"5'3""",L/DS,8,https://www.gohilltoppers.com/sports/womens-volleyball/roster/brenna-heffron/3610,202320
1334,St. Edward's,3482,Jazzy Williams,Junior,"San Antonio, Texas",Cornerstone Christian,,"5'4""",L/DS,9,https://www.gohilltoppers.com/sports/womens-volleyball/roster/jazzy-williams/3482,202320
1334,St. Edward's,3615,Delaney Gregory,Freshman,"Phoenix, Ariz.",Sandra Day O'Connor High School,,"5'10""",OH,10,https://www.gohilltoppers.com/sports/womens-volleyball/roster/delaney-gregory/3615,202320
1334,St. Edward's,3483,Kylie Loquercio,Sophomore,"Yorkville, Ill.",Rosary High School,,"5'9""",OH,12,https://www.gohilltoppers.com/sports/womens-volleyball/roster/kylie-loquercio/3483,202320
1334,St. Edward's,3608,Kelli Fording,Freshman,"San Antonio, Texas",Sandra Day O'Connor High School,,"5'10""",OH,13,https://www.gohilltoppers.com/sports/womens-volleyball/roster/kelli-fording/3608,202320
1334,St. Edward's,3485,Cassidy Cole,Senior,"Longview, TX",Hallsville HS,,"6'0""",MB,14,https://www.gohilltoppers.com/sports/womens-volleyball/roster/cassidy-cole/3485,202320
1334,St. Edward's,3609,Jaiden LaVanway,Freshman,"San Antonio, Texas",Antonian College Preparatory School,,"5'5""",S,15,https://www.gohilltoppers.com/sports/womens-volleyball/roster/jaiden-lavanway/3609,202320
1334,St. Edward's,3612,Kat Neille,Freshman,"Austin, Texas",Hendrickson High School,,"5'9""",RS,16,https://www.gohilltoppers.com/sports/womens-volleyball/roster/kat-neille/3612,202320
1334,St. Edward's,3613,Landry Baughman,Freshman,"Richardson, Texas",L.V. Berkner High School,,"5'11""",PH,18,https://www.gohilltoppers.com/sports/womens-volleyball/roster/landry-baughman/3613,202320
1334,St. Edward's,3487,Lauren Scott,Senior,"Pearland, Texas",Glenda Dawson HS,,"6'2""",MB/RS,20,https://www.gohilltoppers.com/sports/womens-volleyball/roster/lauren-scott/3487,202320
1334,St. Edward's,3611,Addy Badley,Redshirt Sophomore,"Keller, Texas",Fort Worth Christian,,"6'0""",M/RS,21,https://www.gohilltoppers.com/sports/womens-volleyball/roster/addy-badley/3611,202320
1334,St. Edward's,3488,Lourdes Gomez,Senior,"San Antonio, Texas",Churchill HS,,"5'10""",OH/RS,25,https://www.gohilltoppers.com/sports/womens-volleyball/roster/lourdes-gomez/3488,202320
1343,Saint Martin's,5262,Sirena Peredo,Freshman,"Tacoma, WA",,,"5'7""",Defensive,1,https://www.smusaints.com/sports/womens-volleyball/roster/sirena-peredo/5262,202320
1343,Saint Martin's,5179,Abigail Halstead,Junior,"San Antonio, TX",,Louis D. Brandeis,"5'7""",Defensive,2,https://www.smusaints.com/sports/womens-volleyball/roster/abigail-halstead/5179,202320
1343,Saint Martin's,5184,Karla Soto,Senior,"Nogales, Sonora",,Pima CC,"5'7""",Setter,3,https://www.smusaints.com/sports/womens-volleyball/roster/karla-soto/5184,202320
1343,Saint Martin's,5263,Ashley Tuiaanna,Senior,"Carson, CA",,Evergreen State College,"5'9""",OH,6,https://www.smusaints.com/sports/womens-volleyball/roster/ashley-tuiaanna/5263,202320
1343,Saint Martin's,5264,Tiffany Lam,Freshman,"Frisco, TX",,Lone Star HS,"5'3""",DS/L,9,https://www.smusaints.com/sports/womens-volleyball/roster/tiffany-lam/5264,202320
1343,Saint Martin's,5175,Zoey Crimin,Sophomore,"Yakima, WA",,West Valley HS,"6'4""",Middle,10,https://www.smusaints.com/sports/womens-volleyball/roster/zoey-crimin/5175,202320
1343,Saint Martin's,5265,Tehani Yamashita,Freshman,"Aiea, HI",,Aiea HS,"5'5""",DS/L,14,https://www.smusaints.com/sports/womens-volleyball/roster/tehani-yamashita/5265,202320
1343,Saint Martin's,5266,Emily Garten,Freshman,"Placentia, CA",,,"5'10""",Outside,15,https://www.smusaints.com/sports/womens-volleyball/roster/emily-garten/5266,202320
1343,Saint Martin's,5178,Maddy Gooding,Senior,"Renton, WA",,Kentridge HS,"6'1""",Middle,19,https://www.smusaints.com/sports/womens-volleyball/roster/maddy-gooding/5178,202320
1343,Saint Martin's,5180,Emmy Hansen,Sophomore,"Camas, WA",,Camas HS,"5'11""",Outside,20,https://www.smusaints.com/sports/womens-volleyball/roster/emmy-hansen/5180,202320
1343,Saint Martin's,5183,Jennifer Soha,Junior,"Henderson, NV",,Green Valley HS,"6'0""",Middle,21,https://www.smusaints.com/sports/womens-volleyball/roster/jennifer-soha/5183,202320
1343,Saint Martin's,5267,Peyton Griffin,Junior,"Tigard, OR",,Cal State-Eastbay,"6'0""",S,23,https://www.smusaints.com/sports/womens-volleyball/roster/peyton-griffin/5267,202320
1343,Saint Martin's,5182,Kayla May,Senior,"Fairview, OR",,Reynolds HS,"5'5""",Defensive,26,https://www.smusaints.com/sports/womens-volleyball/roster/kayla-may/5182,202320
1343,Saint Martin's,5268,Kamara White,Freshman,"San Diego, CA",,,"5'8""",Setter,32,https://www.smusaints.com/sports/womens-volleyball/roster/kamara-white/5268,202320
1346,St. Mary's (TX),3541,Haleigh Wilk,Freshman,"Salado, Texas",Salado HS,,"6'0""",Setter,1,https://www.rattlerathletics.com/sports/womens-volleyball/roster/haleigh-wilk/3541,202320
1346,St. Mary's (TX),3537,Abbey Stiffler,Sophomore,"York, Pa.",Central York HS,,"5'8""",Setter,2,https://www.rattlerathletics.com/sports/womens-volleyball/roster/abbey-stiffler/3537,202320
1346,St. Mary's (TX),3532,Aislan Lennon,Senior,Houston,Cinco Ranch HS,,"5'10""",Setter,3,https://www.rattlerathletics.com/sports/womens-volleyball/roster/aislan-lennon/3532,202320
1346,St. Mary's (TX),3538,Alicia Virthe,Junior,"Orlando, Fla.",Dr. Phillips HS,,"5'10""",Right,4,https://www.rattlerathletics.com/sports/womens-volleyball/roster/alicia-virthe/3538,202320
1346,St. Mary's (TX),3534,Cali Nims,Junior,"Corpus Christi, Texas",Flour Bluff HS,,"5'8""",Setter,5,https://www.rattlerathletics.com/sports/womens-volleyball/roster/cali-nims/3534,202320
1346,St. Mary's (TX),3528,Alyssa David,Sophomore,"Pilot Point, Texas",Pilot Point HS,,"5'8""",Outside,6,https://www.rattlerathletics.com/sports/womens-volleyball/roster/alyssa-david/3528,202320
1346,St. Mary's (TX),3529,Josie Disponette,Senior,"Wilmore, KY",West Jessamine HS,,"6'3""",Middle,7,https://www.rattlerathletics.com/sports/womens-volleyball/roster/josie-disponette/3529,202320
1346,St. Mary's (TX),3533,Brianna Morris-Worth,Senior,"Yukon, Okla.",Yukon HS,North Central Texas,"5'11""",Outside,8,https://www.rattlerathletics.com/sports/womens-volleyball/roster/brianna-morris-worth/3533,202320
1346,St. Mary's (TX),3542,Olivia Rubio,Freshman,San Antonio,Judson HS,,"5'11""",Middle,9,https://www.rattlerathletics.com/sports/womens-volleyball/roster/olivia-rubio/3542,202320
1346,St. Mary's (TX),3540,Landri Withers,Sophomore,"Stephenville, Texas",Stephenville HS,,"5'11""",Outside,10,https://www.rattlerathletics.com/sports/womens-volleyball/roster/landri-withers/3540,202320
1346,St. Mary's (TX),3536,Laurene Robinson,Sophomore,"Bedford, Texas",Trinity HS,,"6'0""",Outside,11,https://www.rattlerathletics.com/sports/womens-volleyball/roster/laurene-robinson/3536,202320
1346,St. Mary's (TX),3543,Madi Milligan,Freshman,San Antonio,Southwest HS,,"6'2""",Middle,12,https://www.rattlerathletics.com/sports/womens-volleyball/roster/madi-milligan/3543,202320
1346,St. Mary's (TX),3544,Kelly Swyers,Freshman,"Austin, Texas",Round Rock HS,,"5'11""",Outside,13,https://www.rattlerathletics.com/sports/womens-volleyball/roster/kelly-swyers/3544,202320
1346,St. Mary's (TX),3531,Alyssa Koehl,Sophomore,"New Braunfels, Texas",Canyon HS,,"5'7""",Defensive,14,https://www.rattlerathletics.com/sports/womens-volleyball/roster/alyssa-koehl/3531,202320
1346,St. Mary's (TX),3535,Lindsey Ogle,Senior,"Missouri City, Texas",Ridge Point HS,,"5'10""",Outside,15,https://www.rattlerathletics.com/sports/womens-volleyball/roster/lindsey-ogle/3535,202320
1346,St. Mary's (TX),3539,Isabella Waggoner,Sophomore,"Texas City, Texas",Texas City HS,,"5'7""",Defensive,18,https://www.rattlerathletics.com/sports/womens-volleyball/roster/isabella-waggoner/3539,202320
1346,St. Mary's (TX),3530,Dallasstar Johnson,Sophomore,San Antonio,Madison HS,,"5'9""",Middle,19,https://www.rattlerathletics.com/sports/womens-volleyball/roster/dallasstar-johnson/3530,202320
1346,St. Mary's (TX),3527,Leah Cruz,Junior,"Laredo, Texas",J.B. Alexander HS,,"5'7""",Defensive,20,https://www.rattlerathletics.com/sports/womens-volleyball/roster/leah-cruz/3527,202320
1346,St. Mary's (TX),3545,Landry Cate,Junior,"Hot Springs, Ark.",Fountain Lake HS,Cowley JC,"6'0""",Middle,21,https://www.rattlerathletics.com/sports/womens-volleyball/roster/landry-cate/3545,202320
1371,Southeastern Okla.,4785,Amaya Constantino,Sophomore,"Arlington, Texas",,Kennedale HS,"5'6""",DS/L,1,https://www.gosoutheastern.com/sports/womens-volleyball/roster/amaya-constantino/4785,202320
