"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","height_ft","height_in","total_inches","primary_position","secondary_position","position_full","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
30202,"Okla. Baptist",7886,"Taya McReynolds","Freshman","Yukon","Oklahoma",,,"5'9""","DS/OH","18","https://www.obubison.com/sports/womens-volleyball/roster/taya-mcreynolds/7886","202320",5,9,69,"DS","OH","DS/OH","Freshman",0,"Yukon HS","YUKON, OK","OK","USA"
30202,"Okla. Baptist",7873,"Karsyn Hunter","Sophomore","Forney","Texas",,,"5'4""","L","19","https://www.obubison.com/sports/womens-volleyball/roster/karsyn-hunter/7873","202320",5,4,64,"L",,"L","Sophomore",0,"North Forney HS","FORNEY, TX","TX","USA"
30202,"Okla. Baptist",7868,"D'Erricka Frierson","Senior","McKinney","Texas",,,"5'10""","OH","20","https://www.obubison.com/sports/womens-volleyball/roster/d-erricka-frierson/7868","202320",5,10,70,"OH",,"OH","Senior",0,"McKinney HS","MCKINNEY, TX","TX","USA"
30202,"Okla. Baptist",7887,"Paige Delamar","Freshman","Sunnyvale","Texas",,,"5'5""","L","21","https://www.obubison.com/sports/womens-volleyball/roster/paige-delamar/7887","202320",5,5,65,"L",,"L","Freshman",0,"Sunnyvale HS","SUNNYVALE, TX","TX","USA"
30202,"Okla. Baptist",7888,"Aubree McCann","Sophomore","Kilgore","Texas",,,"5'11""","OH","22","https://www.obubison.com/sports/womens-volleyball/roster/aubree-mccann/7888","202320",5,11,71,"OH",,"OH","Sophomore",0,,"KILGORE, TX","TX","USA"
30209,"Westminster (UT)",8600,"Avery Alger","Senior","Cedar Hills","Utah","Lone Peak High School",,"6'1""","Middle","7","https://www.westminstergriffins.com/sports/womens-volleyball/roster/avery-alger/8600","202320",6,1,73,"MB",,"MB","Senior",0,"Lone Peak High School","CEDAR HILLS, UTAH","UT","USA"
30209,"Westminster (UT)",8616,"Claire Cook","Freshman","Bountiful","Utah","Bountiful High School",,"5'10""","Outside","11","https://www.westminstergriffins.com/sports/womens-volleyball/roster/claire-cook/8616","202320",5,10,70,"OH",,"OH","Freshman",0,"Bountiful High School","BOUNTIFUL, UT","UT","USA"
30209,"Westminster (UT)",8602,"Leila Cornejo","Sophomore","Menifee","California","Paloma Valley High School",,"5'5""","Setter","9","https://www.westminstergriffins.com/sports/womens-volleyball/roster/leila-cornejo/8602","202320",5,5,65,"S",,"S","Sophomore",0,"Paloma Valley High School","MENIFEE, CA","CA","USA"
30209,"Westminster (UT)",8603,"Olivia Curtis","Senior","Pocatello","Idaho","Highland High School","College of Southern Nevada","5'11""","Outside","6","https://www.westminstergriffins.com/sports/womens-volleyball/roster/olivia-curtis/8603","202320",5,11,71,"OH",,"OH","Senior",0,"Highland High School","POCATELLO, IDAHO","ID","USA"
30209,"Westminster (UT)",8604,"Josie Gerritsen","Sophomore","South Jordan","Utah","Bingham High School",,"5'8""","Setter/Opposite","15","https://www.westminstergriffins.com/sports/womens-volleyball/roster/josie-gerritsen/8604","202320",5,8,68,"S","OPP","S/OPP","Sophomore",0,"Bingham High School","SOUTH JORDAN, UT","UT","USA"
30209,"Westminster (UT)",8618,"Elsa Gilmore","Freshman","San Juan Capistrano","California","San Juan Hills",,"6'2""","Opposite","13","https://www.westminstergriffins.com/sports/womens-volleyball/roster/elsa-gilmore/8618","202320",6,2,74,"OPP",,"OPP","Freshman",0,"San Juan Hills","SAN JUAN CAPISTRANO, CA","CA","USA"
30209,"Westminster (UT)",8605,"Maya Hamaoka","Junior","Honolulu","Hawaii","Kalani High School",,"5'10""","Opposite","16","https://www.westminstergriffins.com/sports/womens-volleyball/roster/maya-hamaoka/8605","202320",5,10,70,"OPP",,"OPP","Junior",0,"Kalani High School","HONOLULU, HAWAII","HI","USA"
30209,"Westminster (UT)",8617,"Kindra Hirasuna","Freshman","Murray","Utah","Murray",,"5'5""","Setter","20","https://www.westminstergriffins.com/sports/womens-volleyball/roster/kindra-hirasuna/8617","202320",5,5,65,"S",,"S","Freshman",0,"Murray","MURRAY, UT","UT","USA"
30209,"Westminster (UT)",8606,"Breegan Huntsman","Sophomore","South Jordan","Utah","Bingham, UT",,"5'9""","Outside","8","https://www.westminstergriffins.com/sports/womens-volleyball/roster/breegan-huntsman/8606","202320",5,9,69,"OH",,"OH","Sophomore",0,"Bingham, UT","SOUTH JORDAN, UT","UT","USA"
30209,"Westminster (UT)",8607,"Regan Jackson","Junior","Clovis","Calif","Clovis North High School",,"5'10""","Opposite","3","https://www.westminstergriffins.com/sports/womens-volleyball/roster/regan-jackson/8607","202320",5,10,70,"OPP",,"OPP","Junior",0,"Clovis North High School","CLOVIS, CALIF","CA","USA"
30209,"Westminster (UT)",8608,"Hailey Killett","Sophomore","Maui","Hawaii","Lahainaluna HS",,"5'11""","Middle","17","https://www.westminstergriffins.com/sports/womens-volleyball/roster/hailey-killett/8608","202320",5,11,71,"MB",,"MB","Sophomore",0,"Lahainaluna HS","MAUI, HAWAII","HI","USA"
30209,"Westminster (UT)",8609,"Alanna Lee","Junior","San Jose","Calif","Valley Christian High School",,"5'3""","Libero","1","https://www.westminstergriffins.com/sports/womens-volleyball/roster/alanna-lee/8609","202320",5,3,63,"L",,"L","Junior",0,"Valley Christian High School","SAN JOSE, CALIF","CA","USA"
30209,"Westminster (UT)",8610,"Malinda Messner","Senior","Ormond Beach","Fla","New Smyrna Beach High School",,"5'10""","Middle","10","https://www.westminstergriffins.com/sports/womens-volleyball/roster/malinda-messner/8610","202320",5,10,70,"MB",,"MB","Senior",0,"New Smyrna Beach High School","ORMOND BEACH, FLA","FL","USA"
30209,"Westminster (UT)",8611,"Mailei Myers","Sophomore","West Jordan","Utah","West Jordan",,"5'10""","Middle","5","https://www.westminstergriffins.com/sports/womens-volleyball/roster/mailei-myers/8611","202320",5,10,70,"MB",,"MB","Sophomore",0,"West Jordan","WEST JORDAN, UT","UT","USA"
30209,"Westminster (UT)",8615,"Reagan Phillips","Junior","Peoria","Arizona","Liberty High School","University of Charleston in West Virginia","6'0""","Opposite","14","https://www.westminstergriffins.com/sports/womens-volleyball/roster/reagan-phillips/8615","202320",6,0,72,"OPP",,"OPP","Junior",0,"Liberty High School","PEORIA, AZ","AZ","USA"
30209,"Westminster (UT)",8612,"Abby Reardon","Sophomore","Phoenix","Arizona","Thunderbird high school",,"5'6""","Libero","2","https://www.westminstergriffins.com/sports/womens-volleyball/roster/abby-reardon/8612","202320",5,6,66,"L",,"L","Sophomore",0,"Thunderbird high school","PHOENIX, AZ","AZ","USA"
30209,"Westminster (UT)",8613,"Emma Reardon","Sophomore","Phoenix","Arizona","Thunderbird high school",,"5'8""","Outside","12","https://www.westminstergriffins.com/sports/womens-volleyball/roster/emma-reardon/8613","202320",5,8,68,"OH",,"OH","Sophomore",0,"Thunderbird high school","PHOENIX, AZ","AZ","USA"
30209,"Westminster (UT)",8614,"Alex Thon","Junior","Mercer Island","Wash","Mercer Island High School",,"5'9""","Outside","18","https://www.westminstergriffins.com/sports/womens-volleyball/roster/alex-thon/8614","202320",5,9,69,"OH",,"OH","Junior",0,"Mercer Island High School","MERCER ISLAND, WASH","WA","USA"
30219,"Dean",2847,"Emily Larouche","Junior","Agawam","Mass","Agawam",,"5'5""","H","2","https://www.deanbulldogs.com/sports/womens-volleyball/roster/emily-larouche/2847","202320",5,5,65,,,,"Junior",0,"Agawam","AGAWAM, MASS","MA","USA"
30219,"Dean",2854,"Chloe DeMaio","First-year","Medfield","Mass","Needham",,"5'10""","H","4","https://www.deanbulldogs.com/sports/womens-volleyball/roster/chloe-demaio/2854","202320",5,10,70,,,,"Freshman",0,"Needham","MEDFIELD, MASS","MA","USA"
30219,"Dean",2840,"Caitlin Cooper","Sophomore","Amherst","NH.","Souhegan",,"5'8""","H","5","https://www.deanbulldogs.com/sports/womens-volleyball/roster/caitlin-cooper/2840","202320",5,8,68,,,,"Sophomore",0,"Souhegan","AMHERST, NH","NH","USA"
30219,"Dean",2850,"Emily Terrien","Junior","Lynn","Mass","Bishop Fenwick",,"5'2""","DS","6","https://www.deanbulldogs.com/sports/womens-volleyball/roster/emily-terrien/2850","202320",5,2,62,"DS",,"DS","Junior",0,"Bishop Fenwick","LYNN, MASS","MA","USA"
30219,"Dean",2844,"Jenny Galley","Senior","Pembroke","Mass","Pembroke",,"5'6""","H","7","https://www.deanbulldogs.com/sports/womens-volleyball/roster/jenny-galley/2844","202320",5,6,66,,,,"Senior",0,"Pembroke","PEMBROKE, MASS","MA","USA"
30219,"Dean",2846,"Hope Laiter","Senior","Riverside","RI.","Providence Country Day",,"5'7""","H","8","https://www.deanbulldogs.com/sports/womens-volleyball/roster/hope-laiter/2846","202320",5,7,67,,,,"Senior",0,"Providence Country Day","RIVERSIDE, RI","RI","USA"
30219,"Dean",2849,"Skylar Raskevitz","Sophomore","Easthampton","Mass","Easthampton",,"5'4""","DS","9","https://www.deanbulldogs.com/sports/womens-volleyball/roster/skylar-raskevitz/2849","202320",5,4,64,"DS",,"DS","Sophomore",0,"Easthampton","EASTHAMPTON, MASS","MA","USA"
30219,"Dean",2845,"Katie Jones","Sophomore","Franklin","Mass","Franklin",,"5'7""","H","10","https://www.deanbulldogs.com/sports/womens-volleyball/roster/katie-jones/2845","202320",5,7,67,,,,"Sophomore",0,"Franklin","FRANKLIN, MASS","MA","USA"
30219,"Dean",2838,"Sari Albury","Senior","Nassau","Bahamas","Windsor",,"6'1""","H","11","https://www.deanbulldogs.com/sports/womens-volleyball/roster/sari-albury/2838","202320",6,1,73,,,,"Senior",0,"Windsor","NASSAU, BAHAMAS",,"BAHAMAS"
30219,"Dean",2842,"Bella Driscoll","Senior","Plymouth","Mass","Sacred Heart",,"5'6""","S","12","https://www.deanbulldogs.com/sports/womens-volleyball/roster/bella-driscoll/2842","202320",5,6,66,"S",,"S","Senior",0,"Sacred Heart","PLYMOUTH, MASS","MA","USA"
30219,"Dean",2848,"Janai Price","Junior","Providence","RI.","Classical",,"5'7""","H","13","https://www.deanbulldogs.com/sports/womens-volleyball/roster/janai-price/2848","202320",5,7,67,,,,"Junior",0,"Classical","PROVIDENCE, RI","RI","USA"
30219,"Dean",2841,"Theresa Dean","Senior","Lunenburg","Mass","Lunenburg",,"5'9""","H","14","https://www.deanbulldogs.com/sports/womens-volleyball/roster/theresa-dean/2841","202320",5,9,69,,,,"Senior",0,"Lunenburg","LUNENBURG, MASS","MA","USA"
30219,"Dean",2855,"Olivia Mackinnon","First-year","Plymouth","Mass","Plymouth North",,"5'7""","H","15","https://www.deanbulldogs.com/sports/womens-volleyball/roster/olivia-mackinnon/2855","202320",5,7,67,,,,"Freshman",0,"Plymouth North","PLYMOUTH, MASS","MA","USA"
30219,"Dean",2856,"Emma Siniscalchi","First-year","Huntington","NY.","Elwood-John H. Glenn",,"5'4""","S","18","https://www.deanbulldogs.com/sports/womens-volleyball/roster/emma-siniscalchi/2856","202320",5,4,64,"S",,"S","Freshman",0,"Elwood-John H. Glenn","HUNTINGTON, NY","NY","USA"
30219,"Dean",2853,"Carly Rettberg","Sophomore","Haddam","Conn","Haddam-Killingworth",,"5'6""","S","20","https://www.deanbulldogs.com/sports/womens-volleyball/roster/carly-rettberg/2853","202320",5,6,66,"S",,"S","Sophomore",0,"Haddam-Killingworth","HADDAM, CONN","CT","USA"
30219,"Dean",2839,"Emily Ball","Junior","Feeding Hills","Mass","Agawam",,"5'7""","H","23","https://www.deanbulldogs.com/sports/womens-volleyball/roster/emily-ball/2839","202320",5,7,67,,,,"Junior",0,"Agawam","FEEDING HILLS, MASS","MA","USA"
30219,"Dean",2851,"Deanna Dice","First-year","Grants Pass","Ore","Hidden Valley",,"5'11""","H","30","https://www.deanbulldogs.com/sports/womens-volleyball/roster/deanna-dice/2851","202320",5,11,71,,,,"Freshman",0,"Hidden Valley","GRANTS PASS, ORE","OR","USA"
30219,"Dean",2852,"Elyssa Champagne","First-year","Bennington","Vermont","Mount Anthony Union",,"5'9""","H","31","https://www.deanbulldogs.com/sports/womens-volleyball/roster/elyssa-champagne/2852","202320",5,9,69,,,,"Freshman",0,"Mount Anthony Union","BENNINGTON, VT","VT","USA"
30219,"Dean",2843,"Rae Edwards","Junior","Westfield","Mass","Westfield",,"5'1""","DS","32","https://www.deanbulldogs.com/sports/womens-volleyball/roster/rae-edwards/2843","202320",5,1,61,"DS",,"DS","Junior",0,"Westfield","WESTFIELD, MASS","MA","USA"
30220,"Biola",7232,"Ashlyn Beebe","Freshman","Ladera Ranch","Calif",,,"5'8""","Outside","1","https://www.biola.edu/sports/womens-volleyball/roster/ashlyn-beebe/7232","202320",5,8,68,"OH",,"OH","Freshman",0,,"LADERA RANCH, CALIF","CA","USA"
30220,"Biola",7235,"Juliana Van Ommering","Freshman","Lakeside","Calif",,,"5'10""","Outside","3","https://www.biola.edu/sports/womens-volleyball/roster/juliana-van-ommering/7235","202320",5,10,70,"OH",,"OH","Freshman",0,,"LAKESIDE, CALIF","CA","USA"
30220,"Biola",7230,"Kendall Vandertuig","Redshirt Sophomore","Tulare","Calif",,,"6'0""","outside","4","https://www.biola.edu/sports/womens-volleyball/roster/kendall-vandertuig/7230","202320",6,0,72,"OH",,"OH","Sophomore",1,,"TULARE, CALIF","CA","USA"
30220,"Biola",7219,"Bri Bellfi","Sophomore","Murrieta","Calif",,,"5'6""","Defensive","5","https://www.biola.edu/sports/womens-volleyball/roster/bri-bellfi/7219","202320",5,6,66,"DS",,"DS","Sophomore",0,,"MURRIETA, CALIF","CA","USA"
30220,"Biola",7224,"Dominique Kirton","Redshirt Senior","Mill Creek","Wash",,,"5'10""","Outside","6","https://www.biola.edu/sports/womens-volleyball/roster/dominique-kirton/7224","202320",5,10,70,"OH",,"OH","Senior",1,,"MILL CREEK, WASH","WA","USA"
30220,"Biola",7236,"Madison Moore","Freshman","San Juan Capistrano","Calif",,,"6'0""","Outside","7","https://www.biola.edu/sports/womens-volleyball/roster/madison-moore/7236","202320",6,0,72,"OH",,"OH","Freshman",0,,"SAN JUAN CAPISTRANO, CALIF","CA","USA"
30220,"Biola",7221,"Katie Cook","Junior","Fountain Valley","Calif",,,"5'10""","Outside","8","https://www.biola.edu/sports/womens-volleyball/roster/katie-cook/7221","202320",5,10,70,"OH",,"OH","Junior",0,,"FOUNTAIN VALLEY, CALIF","CA","USA"
30220,"Biola",7218,"Bethany Bellfi","Sophomore","Murrieta","Calif",,,"5'7""","Defensive","9","https://www.biola.edu/sports/womens-volleyball/roster/bethany-bellfi/7218","202320",5,7,67,"DS",,"DS","Sophomore",0,,"MURRIETA, CALIF","CA","USA"
30220,"Biola",7223,"Gracie Guy","Redshirt Sophomore","Silverdale","Wash",,,"6'3""","Middle","10","https://www.biola.edu/sports/womens-volleyball/roster/gracie-guy/7223","202320",6,3,75,"MB",,"MB","Sophomore",1,,"SILVERDALE, WASH","WA","USA"
30220,"Biola",7228,"Julia Peet","Sophomore","Buena Park","Calif",,,"5'8""","Setter","11","https://www.biola.edu/sports/womens-volleyball/roster/julia-peet/7228","202320",5,8,68,"S",,"S","Sophomore",0,,"BUENA PARK, CALIF","CA","USA"
30220,"Biola",7222,"Abigail Copeland","Senior","Olathe","Kansas",,,"6'2""","Middle","12","https://www.biola.edu/sports/womens-volleyball/roster/abigail-copeland/7222","202320",6,2,74,"MB",,"MB","Senior",0,,"OLATHE, KANSAS","KS","USA"
30220,"Biola",7227,"Mary McDonnell","Senior","Jacksonville","Fla",,,"5'6""","Defensive","13","https://www.biola.edu/sports/womens-volleyball/roster/mary-mcdonnell/7227","202320",5,6,66,"DS",,"DS","Senior",0,,"JACKSONVILLE, FLA","FL","USA"
30220,"Biola",7234,"Hannah Hanson","Freshman","Rochester","Minn",,,"5'10""","Setter","14","https://www.biola.edu/sports/womens-volleyball/roster/hannah-hanson/7234","202320",5,10,70,"S",,"S","Freshman",0,,"ROCHESTER, MINN","MN","USA"
30220,"Biola",7229,"Emily Smith","Redshirt Senior","Maple Valley","Wash",,,"6'1""","Outside","15","https://www.biola.edu/sports/womens-volleyball/roster/emily-smith/7229","202320",6,1,73,"OH",,"OH","Senior",1,,"MAPLE VALLEY, WASH","WA","USA"
30220,"Biola",7225,"Brezlyn Langer","Redshirt Sophomore","Bend","Ore",,,"6'2""","middle","17","https://www.biola.edu/sports/womens-volleyball/roster/brezlyn-langer/7225","202320",6,2,74,"MB",,"MB","Sophomore",1,,"BEND, ORE","OR","USA"
30220,"Biola",7220,"Abby Brewster","Redshirt Senior","Lee's Summit","Missouri",,,"5'10""","Setter","18","https://www.biola.edu/sports/womens-volleyball/roster/abby-brewster/7220","202320",5,10,70,"S",,"S","Senior",1,,"LEE'S SUMMIT, MO","MO","USA"
30220,"Biola",7237,"Payton Tully","Freshman","Mission Viejo","Calif",,,"6'0""","Right","19","https://www.biola.edu/sports/womens-volleyball/roster/payton-tully/7237","202320",6,0,72,"RS",,"RS","Freshman",0,,"MISSION VIEJO, CALIF","CA","USA"
30220,"Biola",7226,"Sierra Leopold","Redshirt Sophomore","Broomfield","Colo",,,"6'4""","middle","20","https://www.biola.edu/sports/womens-volleyball/roster/sierra-leopold/7226","202320",6,4,76,"MB",,"MB","Sophomore",1,,"BROOMFIELD, COLO","CO","USA"
30220,"Biola",7233,"Hannah Guzzetti","Freshman","Corona","Calif",,,"6'2""","Middle","22","https://www.biola.edu/sports/womens-volleyball/roster/hannah-guzzetti/7233","202320",6,2,74,"MB",,"MB","Freshman",0,,"CORONA, CALIF","CA","USA"
30220,"Biola",7231,"Meredith Fisher","Senior","Wichita Falls","Texas",,,"6'2""","Middle","23","https://www.biola.edu/sports/womens-volleyball/roster/meredith-fisher/7231","202320",6,2,74,"MB",,"MB","Senior",0,,"WICHITA FALLS, TEXAS","TX","USA"
30221,"Davenport",44665,"Savannah Hall","Junior","Mattawan","Mich","Mattawan",,"5'9""","Setter","1","https://www.dupanthers.com/sports/womens-volleyball/roster/savannah-hall/44665","202320",5,9,69,"S",,"S","Junior",0,"Mattawan","MATTAWAN, MICH","MI","USA"
30221,"Davenport",45208,"Sydney Swan","Freshman","Frankfort","Ind","Clinton Prairie",,"5'10""","Outside","3","https://www.dupanthers.com/sports/womens-volleyball/roster/sydney-swan/45208","202320",5,10,70,"OH",,"OH","Freshman",0,"Clinton Prairie","FRANKFORT, IND","IN","USA"
30221,"Davenport",44666,"Maggie Juncaj","Sophomore","New Haven","Mich","New Haven",,"5'4""","Defensive","4","https://www.dupanthers.com/sports/womens-volleyball/roster/maggie-juncaj/44666","202320",5,4,64,"DS",,"DS","Sophomore",0,"New Haven","NEW HAVEN, MICH","MI","USA"
30221,"Davenport",44662,"Lexie Beeke","Senior","Richland","Mich","Gull Lake","Youngstown State","5'8""","Setter","5","https://www.dupanthers.com/sports/womens-volleyball/roster/lexie-beeke/44662","202320",5,8,68,"S",,"S","Senior",0,"Gull Lake","RICHLAND, MICH","MI","USA"
30221,"Davenport",44671,"Nicole Odeen","Senior","Buffalo","Minn","Buffalo",,"5'7""","Setter","6","https://www.dupanthers.com/sports/womens-volleyball/roster/nicole-odeen/44671","202320",5,7,67,"S",,"S","Senior",0,"Buffalo","BUFFALO, MINN","MN","USA"
30221,"Davenport",44672,"Lindsay Taylor","Graduate Student","Rockford","Mich","Rockford","Miami (Ohio)","6'2""","Outside","7","https://www.dupanthers.com/sports/womens-volleyball/roster/lindsay-taylor/44672","202320",6,2,74,"OH",,"OH","Graduate Student",0,"Rockford","ROCKFORD, MICH","MI","USA"
30221,"Davenport",45097,"Kaitlin Jordan","Sophomore","Waunakee","Wis","DeForest","Molloy","6'1""","Middle","8","https://www.dupanthers.com/sports/womens-volleyball/roster/kaitlin-jordan/45097","202320",6,1,73,"MB",,"MB","Sophomore",0,"DeForest","WAUNAKEE, WIS","WI","USA"
30221,"Davenport",44676,"Abby Welke","Junior","Marshall","Mich","Marshall",,"5'11""","Outside","9","https://www.dupanthers.com/sports/womens-volleyball/roster/abby-welke/44676","202320",5,11,71,"OH",,"OH","Junior",0,"Marshall","MARSHALL, MICH","MI","USA"
30221,"Davenport",44664,"Jessica Florn","Junior","Westland","Mich","John Glenn",,"5'6""","Libero","10","https://www.dupanthers.com/sports/womens-volleyball/roster/jessica-florn/44664","202320",5,6,66,"L",,"L","Junior",0,"John Glenn","WESTLAND, MICH","MI","USA"
30221,"Davenport",44667,"Stephanie Kalinowski","Graduate Student","South Lyon","Mich","South Lyon","UW-Platteville","5'3""","Libero","12","https://www.dupanthers.com/sports/womens-volleyball/roster/stephanie-kalinowski/44667","202320",5,3,63,"L",,"L","Graduate Student",0,"South Lyon","SOUTH LYON, MICH","MI","USA"
30221,"Davenport",45100,"Kynadi Dole","Freshman","Grayling","Mich","Grayling",,"6'0""","Middle","15","https://www.dupanthers.com/sports/womens-volleyball/roster/kynadi-dole/45100","202320",6,0,72,"MB",,"MB","Freshman",0,"Grayling","GRAYLING, MICH","MI","USA"
30221,"Davenport",44673,"Emma Turnquist","Junior","Traverse City","Mich","Traverse City Central",,"6'2""","Outside","16","https://www.dupanthers.com/sports/womens-volleyball/roster/emma-turnquist/44673","202320",6,2,74,"OH",,"OH","Junior",0,"Traverse City Central","TRAVERSE CITY, MICH","MI","USA"
30221,"Davenport",44670,"Ola Nowak","Junior","Grandville","Mich","Grandville","Grand Rapids C.C.","5'8""","Defensive","17","https://www.dupanthers.com/sports/womens-volleyball/roster/ola-nowak/44670","202320",5,8,68,"DS",,"DS","Junior",0,"Grandville","GRANDVILLE, MICH","MI","USA"
30221,"Davenport",44668,"Lilly LaFleur","Sophomore","Des Plaines","Ill","Saint Viator",,"6'0""","Middle","19","https://www.dupanthers.com/sports/womens-volleyball/roster/lilly-lafleur/44668","202320",6,0,72,"MB",,"MB","Sophomore",0,"Saint Viator","DES PLAINES, ILL","IL","USA"
30221,"Davenport",44675,"Emmy Webb","Graduate Student","Rockford","Mich","Rockford",,"6'0""","Middle","20","https://www.dupanthers.com/sports/womens-volleyball/roster/emmy-webb/44675","202320",6,0,72,"MB",,"MB","Graduate Student",0,"Rockford","ROCKFORD, MICH","MI","USA"
30221,"Davenport",45098,"Abby Alan","Freshman","Burlington","Wis","Burlington",,"6'0""","Outside","21","https://www.dupanthers.com/sports/womens-volleyball/roster/abby-alan/45098","202320",6,0,72,"OH",,"OH","Freshman",0,"Burlington","BURLINGTON, WIS","WI","USA"
30221,"Davenport",44674,"Morgan Tydings","Sophomore","Galena","Ohio","St. Francis de Sales",,"6'1""","Middle","22","https://www.dupanthers.com/sports/womens-volleyball/roster/morgan-tydings/44674","202320",6,1,73,"MB",,"MB","Sophomore",0,"St. Francis de Sales","GALENA, OHIO","OH","USA"
30222,"Purdue Northwest",3858,"Marina Gronkiewicz","Sophomore","Munster","Ind","Munster",,"5'9""","S","1","https://www.pnwathletics.com/sports/womens-volleyball/roster/marina-gronkiewicz/3858","202320",5,9,69,"S",,"S","Sophomore",0,"Munster","MUNSTER, IND","IN","USA"
30222,"Purdue Northwest",3854,"Amber Cruser","Sophomore","Rockville","Ind","Covington",,"5'11""","OPP","2","https://www.pnwathletics.com/sports/womens-volleyball/roster/amber-cruser/3854","202320",5,11,71,"OPP",,"OPP","Sophomore",0,"Covington","ROCKVILLE, IND","IN","USA"
30222,"Purdue Northwest",3853,"Arra Cottrell","Sophomore","LeClaire","Iowa","Pleasant Valley",,"6'1""","OPP","3","https://www.pnwathletics.com/sports/womens-volleyball/roster/arra-cottrell/3853","202320",6,1,73,"OPP",,"OPP","Sophomore",0,"Pleasant Valley","LECLAIRE, IOWA","IA","USA"
30222,"Purdue Northwest",3863,"Katrina Soto","Freshman","Irvine","Calif","University",,"5'11""","Outside","4","https://www.pnwathletics.com/sports/womens-volleyball/roster/katrina-soto/3863","202320",5,11,71,"OH",,"OH","Freshman",0,"University","IRVINE, CALIF","CA","USA"
30222,"Purdue Northwest",3862,"Alexis Wade","Senior","Union Mills","Ind","South Central HS",,"5'8""","DS/L","5","https://www.pnwathletics.com/sports/womens-volleyball/roster/alexis-wade/3862","202320",5,8,68,"DS","L","DS/L","Senior",0,"South Central HS","UNION MILLS, IND","IN","USA"
30222,"Purdue Northwest",3866,"Anika Huelskamp","Freshman","Oxnard","Calif","Oxnard",,"5'11""","Outside","6","https://www.pnwathletics.com/sports/womens-volleyball/roster/anika-huelskamp/3866","202320",5,11,71,"OH",,"OH","Freshman",0,"Oxnard","OXNARD, CALIF","CA","USA"
30222,"Purdue Northwest",3867,"Alaina Schultze","Sophomore","Cicero","Ind","Heritage Christian",,"5'9""","Opposite","7","https://www.pnwathletics.com/sports/womens-volleyball/roster/alaina-schultze/3867","202320",5,9,69,"OPP",,"OPP","Sophomore",0,"Heritage Christian","CICERO, IND","IN","USA"
30222,"Purdue Northwest",3865,"Jaida Johnson","Freshman","Englewood","Colo","Cherry Creek",,"5'10""","Middle","8","https://www.pnwathletics.com/sports/womens-volleyball/roster/jaida-johnson/3865","202320",5,10,70,"MB",,"MB","Freshman",0,"Cherry Creek","ENGLEWOOD, COLO","CO","USA"
30222,"Purdue Northwest",3860,"Lauren Sanders","Senior","Indianapolis","Ind","Avon HS",,"5'11""","OH","9","https://www.pnwathletics.com/sports/womens-volleyball/roster/lauren-sanders/3860","202320",5,11,71,"OH",,"OH","Senior",0,"Avon HS","INDIANAPOLIS, IND","IN","USA"
30222,"Purdue Northwest",3861,"Livia Thomsen","Sophomore","Bettendorf","Iowa","Pleasant Valley",,"5'6""","DS/L","10","https://www.pnwathletics.com/sports/womens-volleyball/roster/livia-thomsen/3861","202320",5,6,66,"DS","L","DS/L","Sophomore",0,"Pleasant Valley","BETTENDORF, IOWA","IA","USA"
30222,"Purdue Northwest",3857,"Vivianna Galvan","Sophomore","Menifee","Calif","Heritage",,"5'5""","DS/S","12/24","https://www.pnwathletics.com/sports/womens-volleyball/roster/vivianna-galvan/3857","202320",5,5,65,"DS","S","DS/S","Sophomore",0,"Heritage","MENIFEE, CALIF","CA","USA"
30222,"Purdue Northwest",3864,"Amie Schutz","Freshman","Valparaiso","Ind","Valparaiso",,"5'10""","Outside","13","https://www.pnwathletics.com/sports/womens-volleyball/roster/amie-schutz/3864","202320",5,10,70,"OH",,"OH","Freshman",0,"Valparaiso","VALPARAISO, IND","IN","USA"
30222,"Purdue Northwest",3852,"Summer Clark","Senior","Chicago","Ill","Chicago Christian HS",,"5'8""","OH","14","https://www.pnwathletics.com/sports/womens-volleyball/roster/summer-clark/3852","202320",5,8,68,"OH",,"OH","Senior",0,"Chicago Christian HS","CHICAGO, ILL","IL","USA"
30222,"Purdue Northwest",3856,"Alyson Dees","Senior","Tehachapi","Calif","Tehachapi (Bakersfield College)",,"5'11""","MH","17","https://www.pnwathletics.com/sports/womens-volleyball/roster/alyson-dees/3856","202320",5,11,71,"MB",,"MB","Senior",0,"Tehachapi (Bakersfield College)","TEHACHAPI, CALIF","CA","USA"
30222,"Purdue Northwest",3859,"Amanda Hasse","Sophomore","Peotone","Ill","Peotone",,"6'0""","MH","19","https://www.pnwathletics.com/sports/womens-volleyball/roster/amanda-hasse/3859","202320",6,0,72,"MB",,"MB","Sophomore",0,"Peotone","PEOTONE, ILL","IL","USA"
30222,"Purdue Northwest",3850,"Erica Brohm","Senior","Bettendorf","Iowa","Pleasant Valley HS",,"6'1""","MH","21","https://www.pnwathletics.com/sports/womens-volleyball/roster/erica-brohm/3850","202320",6,1,73,"MB",,"MB","Senior",0,"Pleasant Valley HS","BETTENDORF, IOWA","IA","USA"
